"datetime","chla"
2019-09-15 21:22:01,3.83
2019-09-15 21:27:01,3.02
2019-09-15 21:32:01,2.54
2019-09-15 21:37:01,2.96
2019-09-15 21:42:01,2.46
2019-09-15 21:47:01,2.9
2019-09-15 21:52:01,2.88
2019-09-15 21:57:01,2.79
2019-09-15 22:02:01,3.57
2019-09-15 22:07:01,2.81
2019-09-15 22:12:01,3.04
2019-09-15 22:17:11,2.54
2019-09-15 22:22:11,2.92
2019-09-15 22:27:01,5.22
2019-09-15 22:32:01,2.44
2019-09-15 22:37:11,3.69
2019-09-15 22:42:11,2.82
2019-09-15 22:47:01,2.28
2019-09-15 22:52:01,3.24
2019-09-15 22:57:11,2.48
2019-09-15 23:02:01,2.82
2019-09-15 23:07:01,2.59
2019-09-15 23:12:01,2.46
2019-09-16 11:52:01,2.12
2019-09-16 11:57:01,4.05
2019-09-16 12:02:01,2.79
2019-09-16 12:07:01,2.03
2019-09-16 12:12:01,1.99
2019-09-16 12:17:11,2.25
2019-09-16 12:22:01,4.2
2019-09-16 12:27:01,1.52
2019-09-16 12:32:01,1.31
2019-09-16 12:37:01,1.91
2019-09-16 12:42:01,1.55
2019-09-16 12:47:01,2.36
2019-09-16 12:52:01,1.49
2019-09-16 12:57:01,3.76
2019-09-16 13:02:01,1.56
2019-09-16 13:07:01,1.7
2019-09-16 13:12:01,2.32
2019-09-16 13:17:11,2.36
2019-09-16 13:22:01,1.71
2019-09-16 13:27:01,1.44
2019-09-16 13:32:01,1.67
2019-09-16 13:37:01,3.01
2019-09-16 13:42:11,2.42
2019-09-16 13:47:01,1.55
2019-09-16 13:52:11,2.14
2019-09-16 13:57:01,1.5
2019-09-16 14:02:01,1.64
2019-09-16 14:07:01,1.41
2019-09-16 14:12:01,1.29
2019-09-16 14:17:01,2.14
2019-09-16 14:22:01,1.82
2019-09-16 14:27:11,1.63
2019-09-16 14:32:01,1.51
2019-09-16 14:37:01,1.16
2019-09-16 14:42:11,1.92
2019-09-16 14:47:01,0.97
2019-09-16 14:52:01,2.39
2019-09-16 14:57:01,1.58
2019-09-16 15:02:01,1.58
2019-09-16 15:07:01,2.28
2019-09-16 15:12:11,1.41
2019-09-16 15:17:01,3.15
2019-09-16 15:22:01,1.16
2019-09-16 15:27:01,0.89
2019-09-16 15:32:01,2.53
2019-09-16 15:37:11,1.46
2019-09-16 15:42:01,2.27
2019-09-16 15:47:01,1.52
2019-09-16 15:52:11,2.54
2019-09-16 15:57:01,2.39
2019-09-16 16:02:01,2.37
2019-09-16 16:07:01,1.91
2019-09-16 16:12:01,2.55
2019-09-16 16:17:01,1.63
2019-09-16 16:22:01,1.58
2019-09-16 16:27:01,2.43
2019-09-16 16:32:01,1.46
2019-09-16 16:37:01,1.75
2019-09-16 16:42:01,1.84
2019-09-16 16:47:11,1.45
2019-09-16 16:52:01,1.37
2019-09-16 16:57:01,2.09
2019-09-16 17:02:11,2.31
2019-09-16 17:07:01,2.24
2019-09-16 17:12:01,1.3
2019-09-16 17:17:01,1.94
2019-09-16 17:22:01,1.41
2019-09-16 17:27:01,2.61
2019-09-16 17:32:01,1.71
2019-09-16 17:37:11,1.81
2019-09-16 17:42:01,1.7
2019-09-16 17:47:01,1.75
2019-09-16 17:52:01,1.68
2019-09-16 17:57:01,2.77
2019-09-16 18:02:01,1.77
2019-09-16 18:07:01,1.76
2019-09-16 18:12:01,2.09
2019-09-16 18:17:01,2.53
2019-09-16 18:22:01,2.61
2019-09-16 18:27:01,2.99
2019-09-16 18:32:01,1.87
2019-09-16 18:37:01,1.76
2019-09-16 18:42:11,2.09
2019-09-16 18:47:01,1.82
2019-09-16 18:52:01,2.33
2019-09-16 18:57:01,2.09
2019-09-16 19:02:11,2.43
2019-09-16 19:07:02,2.13
2019-09-16 19:12:01,2.71
2019-09-16 19:17:01,2.74
2019-09-16 19:22:01,2.35
2019-09-16 19:27:01,2.65
2019-09-16 19:32:01,2.71
2019-09-16 19:37:01,2.51
2019-09-16 19:42:11,2.18
2019-09-16 19:47:11,3.13
2019-09-16 19:52:11,2.39
2019-09-16 19:57:01,2.49
2019-09-16 20:02:01,2.33
2019-09-16 20:07:01,2.04
2019-09-16 20:12:11,2.38
2019-09-16 20:17:01,2.49
2019-09-16 20:22:01,1.91
2019-09-16 20:27:11,2.29
2019-09-16 20:32:01,3.87
2019-09-16 20:37:01,3.34
2019-09-16 20:42:01,3.08
2019-09-16 20:47:11,2.23
2019-09-16 20:52:11,2.73
2019-09-16 20:57:01,3.92
2019-09-16 21:02:02,2.31
2019-09-16 21:07:11,2.25
2019-09-16 21:12:01,3.79
2019-09-16 21:17:01,2.41
2019-09-16 21:22:01,2.96
2019-09-16 21:27:01,3.04
2019-09-16 21:32:01,3.98
2019-09-16 21:37:01,2.82
2019-09-16 21:42:01,2.99
2019-09-16 21:47:01,2.78
2019-09-16 21:52:01,4.1
2019-09-16 21:57:01,7.04
2019-09-16 22:02:01,2.92
2019-09-16 22:07:01,2.93
2019-09-16 22:12:01,3.46
2019-09-16 22:17:11,3.1
2019-09-16 22:22:01,4.36
2019-09-16 22:27:01,1.92
2019-09-16 22:32:01,4.57
2019-09-16 22:37:11,3.3
2019-09-16 22:42:01,2.7
2019-09-16 22:47:01,2.43
2019-09-16 22:52:01,4.94
2019-09-16 22:57:01,3.51
2019-09-16 23:02:01,5
2019-09-16 23:07:01,3.69
2019-09-16 23:12:01,3.86
2019-09-16 23:17:01,3.88
2019-09-16 23:22:01,5.75
2019-09-17 11:47:01,3.43
2019-09-17 11:52:01,3.89
2019-09-17 11:57:01,2.15
2019-09-17 12:17:01,2.95
2019-09-17 12:22:01,3.45
2019-09-17 12:27:01,3.53
2019-09-17 12:32:01,3.08
2019-09-17 12:37:01,2.24
2019-09-17 12:42:01,3.18
2019-09-17 12:47:01,1.96
2019-09-17 12:52:01,1.78
2019-09-17 12:57:01,2.29
2019-09-17 13:02:01,2.75
2019-09-17 13:07:11,1.93
2019-09-17 13:12:01,1.81
2019-09-17 13:17:01,3.85
2019-09-17 13:22:01,3.35
2019-09-17 13:27:01,1.86
2019-09-17 13:32:11,2.06
2019-09-17 13:37:01,3.88
2019-09-17 13:42:11,2.31
2019-09-17 13:47:01,2.42
2019-09-17 13:52:01,2.06
2019-09-17 13:57:01,2.63
2019-09-17 14:02:01,1.87
2019-09-17 14:07:01,3.9
2019-09-17 14:12:11,2.14
2019-09-17 14:17:11,2.42
2019-09-17 14:22:01,2.79
2019-09-17 14:27:01,2.13
2019-09-17 14:32:01,2.34
2019-09-17 14:52:11,2.46
2019-09-17 14:57:01,2.41
2019-09-17 15:02:01,2.03
2019-09-17 15:07:01,2.48
2019-09-17 15:12:01,1.81
2019-09-17 15:17:01,3.88
2019-09-17 15:22:01,2.06
2019-09-17 15:27:11,2.24
2019-09-17 15:32:01,2.5
2019-09-17 15:37:01,3.97
2019-09-17 15:42:01,2.36
2019-09-17 15:47:01,1.75
2019-09-17 15:52:01,2.49
2019-09-17 15:57:11,1.68
2019-09-17 16:02:01,2.47
2019-09-17 16:07:01,4.6
2019-09-17 16:12:01,4.69
2019-09-17 16:17:01,3.02
2019-09-17 16:22:01,1.46
2019-09-17 16:27:01,3.63
2019-09-17 16:32:11,1.93
2019-09-17 16:37:01,2.64
2019-09-17 16:42:01,1.65
2019-09-17 16:47:01,1.95
2019-09-17 16:52:01,3.01
2019-09-17 16:57:01,2.02
2019-09-17 17:02:01,1.68
2019-09-17 17:07:01,1.99
2019-09-17 17:12:01,1.53
2019-09-17 17:17:01,2.87
2019-09-17 17:22:01,2.25
2019-09-17 17:27:01,1.88
2019-09-17 17:32:01,2.09
2019-09-17 17:37:01,2
2019-09-17 17:42:01,1.71
2019-09-17 17:47:11,1.96
2019-09-17 17:52:01,1.79
2019-09-17 17:57:01,1.52
2019-09-17 18:02:01,2.33
2019-09-17 18:07:01,1.93
2019-09-17 18:12:01,2.02
2019-09-17 18:17:11,1.95
2019-09-17 18:22:01,1.95
2019-09-17 18:27:01,2.25
2019-09-17 18:32:01,2.42
2019-09-17 18:37:01,2.17
2019-09-17 18:42:01,2.2
2019-09-17 18:47:01,2.37
2019-09-17 18:52:11,2.36
2019-09-17 18:57:01,2.2
2019-09-17 19:02:01,2.6
2019-09-17 19:07:01,1.93
2019-09-17 19:12:01,2.92
2019-09-17 19:17:01,1.76
2019-09-17 19:22:01,1.87
2019-09-17 19:27:01,2.62
2019-09-17 19:32:01,2.03
2019-09-17 19:37:01,1.73
2019-09-17 19:42:11,2.23
2019-09-17 19:47:01,2.33
2019-09-17 19:52:01,2.05
2019-09-17 19:57:01,2
2019-09-17 20:02:01,2.61
2019-09-17 20:07:01,2.17
2019-09-17 20:12:11,2.38
2019-09-17 20:17:01,3.86
2019-09-17 20:22:01,2.16
2019-09-17 20:27:01,2.91
2019-09-17 20:32:01,2.64
2019-09-17 20:37:11,2.54
2019-09-17 20:42:01,2.33
2019-09-17 20:47:01,2.7
2019-09-17 20:52:01,2.32
2019-09-17 20:57:01,2.77
2019-09-17 21:02:01,2.4
2019-09-17 21:07:01,2.35
2019-09-17 21:12:11,2.26
2019-09-17 21:17:11,2.31
2019-09-17 21:22:01,3.02
2019-09-17 21:27:01,2.57
2019-09-17 21:32:01,3.83
2019-09-17 21:37:01,3.36
2019-09-17 21:42:01,2.61
2019-09-17 21:47:11,2.55
2019-09-17 21:52:01,3.18
2019-09-17 21:57:01,2.31
2019-09-17 22:02:01,3.24
2019-09-17 22:07:01,4.3
2019-09-17 22:12:01,3.08
2019-09-17 22:17:01,3.69
2019-09-17 22:22:01,2.22
2019-09-17 22:27:01,2.89
2019-09-17 22:32:01,2.45
2019-09-17 22:37:01,2.4
2019-09-17 22:42:01,3.43
2019-09-17 22:47:01,2.81
2019-09-17 22:52:01,2.67
2019-09-17 22:57:01,3.06
2019-09-17 23:02:01,2.92
2019-09-17 23:07:01,3.07
2019-09-17 23:12:01,2.99
2019-09-17 23:17:01,3.08
2019-09-17 23:22:01,5.18
2019-09-17 23:27:01,3.11
2019-09-17 23:32:11,3.28
2019-09-17 23:37:01,2.97
2019-09-17 23:42:01,3.49
2019-09-18 12:27:01,5.56
2019-09-18 12:37:11,3.37
2019-09-18 12:42:01,3.51
2019-09-18 12:47:11,2.49
2019-09-18 12:52:01,1.98
2019-09-18 12:57:01,2.27
2019-09-18 13:02:01,2.71
2019-09-18 13:07:01,2.98
2019-09-18 13:12:01,1.3
2019-09-18 13:17:01,2.16
2019-09-18 13:22:11,3.05
2019-09-18 13:27:01,2.06
2019-09-18 13:32:01,3.36
2019-09-18 13:37:01,2.75
2019-09-18 13:42:01,2.87
2019-09-18 13:47:11,1.85
2019-09-18 13:52:01,2.36
2019-09-18 13:57:01,2.25
2019-09-18 14:02:01,2.99
2019-09-18 14:07:01,3.02
2019-09-18 14:12:01,2.16
2019-09-18 14:17:01,3.08
2019-09-18 14:22:11,2.34
2019-09-18 14:27:11,1.97
2019-09-18 14:32:01,2.24
2019-09-18 14:37:01,3.13
2019-09-18 14:42:01,2.07
2019-09-18 14:47:01,1.88
2019-09-18 14:52:01,2.47
2019-09-18 14:57:11,2.24
2019-09-18 15:02:01,2.5
2019-09-18 15:07:01,1.8
2019-09-18 15:12:01,2.71
2019-09-18 15:17:01,2.21
2019-09-18 15:22:01,1.9
2019-09-18 15:27:01,2.29
2019-09-18 15:32:11,2.3
2019-09-18 15:37:11,2.23
2019-09-18 15:42:01,2.48
2019-09-18 15:47:01,3.33
2019-09-18 15:52:01,2.23
2019-09-18 15:57:01,2.48
2019-09-18 16:02:01,1.94
2019-09-18 16:07:01,1.9
2019-09-18 16:12:01,2.19
2019-09-18 16:17:11,2.37
2019-09-18 16:22:01,2.66
2019-09-18 16:27:01,3.03
2019-09-18 16:32:01,2.93
2019-09-18 16:37:01,2.32
2019-09-18 16:42:01,1.77
2019-09-18 16:47:11,2.29
2019-09-18 16:52:01,3.74
2019-09-18 16:57:11,2.25
2019-09-18 17:02:01,2.09
2019-09-18 17:07:01,2.87
2019-09-18 17:12:11,2.07
2019-09-18 17:17:01,2.09
2019-09-18 17:22:01,2.03
2019-09-18 17:27:01,2.32
2019-09-18 17:32:01,2.04
2019-09-18 17:37:01,2.54
2019-09-18 17:42:01,1.7
2019-09-18 17:47:01,1.71
2019-09-18 17:52:11,2.18
2019-09-18 17:57:11,2.15
2019-09-18 18:02:01,2.6
2019-09-18 18:07:01,2.37
2019-09-18 18:12:01,2.22
2019-09-18 18:17:11,2.08
2019-09-18 18:22:01,2.19
2019-09-18 18:27:11,2.21
2019-09-18 18:32:11,2.06
2019-09-18 18:37:01,2.73
2019-09-18 18:42:01,2.59
2019-09-18 18:47:01,2.28
2019-09-18 18:52:01,1.92
2019-09-18 18:57:01,2.82
2019-09-18 19:02:01,2.51
2019-09-18 19:07:01,2.87
2019-09-18 19:12:01,3.35
2019-09-18 19:17:01,2.27
2019-09-18 19:22:01,3.02
2019-09-18 19:27:01,2.61
2019-09-18 19:32:01,2.83
2019-09-18 19:37:01,2.7
2019-09-18 19:42:01,3.33
2019-09-18 19:47:01,3.77
2019-09-18 19:52:01,2.97
2019-09-18 19:57:01,3.26
2019-09-18 20:02:01,3.11
2019-09-18 20:07:01,3.2
2019-09-18 20:12:01,2.29
2019-09-18 20:17:11,2.81
2019-09-18 20:22:11,3.08
2019-09-18 20:27:01,2.61
2019-09-18 20:32:01,4.04
2019-09-18 20:37:01,2.74
2019-09-18 20:42:01,2.95
2019-09-18 20:47:01,3.99
2019-09-18 20:52:11,3.29
2019-09-18 20:57:01,3.06
2019-09-18 21:02:01,3.07
2019-09-18 21:07:01,3.7
2019-09-18 21:12:01,2.74
2019-09-18 21:17:01,3.57
2019-09-18 21:22:01,2.17
2019-09-18 21:27:01,2.91
2019-09-18 21:32:01,2.36
2019-09-18 21:37:01,4.83
2019-09-18 21:42:01,3.18
2019-09-18 21:47:01,3.71
2019-09-18 21:52:01,3.58
2019-09-18 21:57:11,2.87
2019-09-18 22:02:01,3.09
2019-09-18 22:07:01,2.78
2019-09-18 22:12:01,2.19
2019-09-18 22:17:11,2.57
2019-09-18 22:22:01,3.79
2019-09-18 22:27:01,3.01
2019-09-18 22:32:01,5.04
2019-09-18 22:37:11,2.61
2019-09-18 22:42:01,6.3
2019-09-18 22:47:01,2.65
2019-09-18 22:52:01,3.42
2019-09-18 22:57:01,3.03
2019-09-18 23:02:01,3.65
2019-09-18 23:07:01,3.6
2019-09-18 23:12:01,2.88
2019-09-19 12:22:11,2.78
2019-09-19 12:27:01,2.19
2019-09-19 12:32:01,1.74
2019-09-19 12:37:01,4.62
2019-09-19 12:42:01,2.51
2019-09-19 12:47:01,2.16
2019-09-19 12:52:01,2.64
2019-09-19 12:57:01,2.29
2019-09-19 13:02:01,2.52
2019-09-19 13:07:01,3.02
2019-09-19 13:12:01,2.38
2019-09-19 13:17:01,2.37
2019-09-19 13:22:01,2.41
2019-09-19 13:27:01,2.18
2019-09-19 13:32:01,1.99
2019-09-19 13:37:01,2.81
2019-09-19 13:42:01,2.49
2019-09-19 13:47:01,2.71
2019-09-19 13:52:11,2.33
2019-09-19 13:57:01,2.09
2019-09-19 14:02:01,2.14
2019-09-19 14:07:11,2.3
2019-09-19 14:12:01,2.75
2019-09-19 14:17:01,2.33
2019-09-19 14:22:01,2.3
2019-09-19 14:27:01,2.12
2019-09-19 14:32:01,2.65
2019-09-19 14:37:01,2.08
2019-09-19 14:42:01,1.67
2019-09-19 14:47:01,1.97
2019-09-19 14:52:01,1.52
2019-09-19 14:57:01,2.27
2019-09-19 15:02:01,1.97
2019-09-19 15:07:01,2.23
2019-09-19 15:12:01,2.19
2019-09-19 15:17:01,1.86
2019-09-19 15:22:01,1.53
2019-09-19 15:27:01,2.01
2019-09-19 15:32:01,2.18
2019-09-19 15:37:01,2.9
2019-09-19 15:42:11,2.24
2019-09-19 15:47:01,2.25
2019-09-19 15:52:01,2.49
2019-09-19 15:57:01,1.77
2019-09-19 16:02:01,2.8
2019-09-19 16:07:01,3.15
2019-09-19 16:12:11,2.11
2019-09-19 16:17:01,1.8
2019-09-19 16:22:01,2.3
2019-09-19 16:27:01,2.22
2019-09-19 16:32:01,3.45
2019-09-19 16:37:01,2.81
2019-09-19 16:42:01,2.4
2019-09-19 16:47:01,2.21
2019-09-19 16:52:01,2.5
2019-09-19 16:57:01,1.95
2019-09-19 17:02:01,2.43
2019-09-19 17:07:01,2.18
2019-09-19 17:12:01,2.44
2019-09-19 17:17:01,3.11
2019-09-19 17:22:01,2.62
2019-09-19 17:27:01,2.49
2019-09-19 17:32:01,2.79
2019-09-19 17:37:01,2.46
2019-09-19 17:42:11,2.43
2019-09-19 17:47:01,3.02
2019-09-19 17:52:01,2.21
2019-09-19 17:57:01,2.61
2019-09-19 18:02:01,2.65
2019-09-19 18:07:01,2.66
2019-09-19 18:12:01,4.46
2019-09-19 18:17:11,3.04
2019-09-19 18:22:01,2.17
2019-09-19 18:27:01,2.37
2019-09-19 18:32:01,3.56
2019-09-19 18:37:01,3
2019-09-19 18:42:01,2.87
2019-09-19 18:47:01,2.44
2019-09-19 18:52:01,2.51
2019-09-19 18:57:01,3.66
2019-09-19 19:02:01,1.93
2019-09-19 19:07:01,2.6
2019-09-19 19:12:01,3.26
2019-09-19 19:17:01,3.33
2019-09-19 19:22:01,2.82
2019-09-19 19:27:01,2.28
2019-09-19 19:32:01,2.86
2019-09-19 19:37:01,3.1
2019-09-19 19:42:11,3.14
2019-09-19 19:47:01,3.25
2019-09-19 19:52:01,3.19
2019-09-19 19:57:01,3.38
2019-09-19 20:02:01,2.76
2019-09-19 20:07:01,3.12
2019-09-19 20:12:01,2.82
2019-09-19 20:17:01,2.81
2019-09-19 20:22:01,2.94
2019-09-19 20:27:01,2.69
2019-09-19 20:32:11,3.03
2019-09-19 20:37:01,2.66
2019-09-19 20:42:01,3.64
2019-09-19 20:47:01,2.59
2019-09-19 20:52:01,3.32
2019-09-19 20:57:01,2.67
2019-09-19 21:02:01,3.06
2019-09-19 21:07:01,3.12
2019-09-19 21:12:01,3.51
2019-09-19 21:17:01,3.12
2019-09-19 21:22:01,3.26
2019-09-19 21:27:01,3.05
2019-09-19 21:32:01,3.11
2019-09-19 21:37:01,2.81
2019-09-19 21:42:01,3.86
2019-09-19 21:47:01,3.61
2019-09-19 21:52:01,3.03
2019-09-19 21:57:01,3.29
2019-09-19 22:02:01,2.82
2019-09-19 22:07:01,3.31
2019-09-19 22:12:01,2.88
2019-09-19 22:17:01,2.6
2019-09-19 22:22:11,2.94
2019-09-19 22:27:01,2.57
2019-09-19 22:32:01,2.94
2019-09-19 22:37:01,2.97
2019-09-19 22:42:01,2.93
2019-09-19 22:47:01,3.37
2019-09-19 22:52:01,3.37
2019-09-19 22:57:01,3.4
2019-09-19 23:02:01,2.85
2019-09-19 23:07:01,3.06
2019-09-19 23:12:11,2.73
2019-09-20 12:07:01,1.74
2019-09-20 12:12:01,2.12
2019-09-20 12:17:01,2.23
2019-09-20 12:22:01,2.57
2019-09-20 12:27:01,2.61
2019-09-20 12:32:01,2.71
2019-09-20 12:37:01,2.35
2019-09-20 12:42:01,2.01
2019-09-20 12:47:01,2.16
2019-09-20 12:52:01,2.16
2019-09-20 12:57:01,2.22
2019-09-20 13:02:01,1.99
2019-09-20 13:07:01,2.01
2019-09-20 13:12:01,2.34
2019-09-20 13:17:11,2.23
2019-09-20 13:22:01,1.93
2019-09-20 13:27:01,2.35
2019-09-20 13:32:01,2.06
2019-09-20 13:37:01,1.81
2019-09-20 13:47:01,1.79
2019-09-20 13:52:01,2.37
2019-09-20 13:57:01,1.73
2019-09-20 14:02:01,2.04
2019-09-20 14:07:01,2.11
2019-09-20 14:12:01,1.68
2019-09-20 14:17:01,1.87
2019-09-20 14:22:01,2.12
2019-09-20 14:27:01,2.27
2019-09-20 14:32:11,1.87
2019-09-20 14:37:01,1.63
2019-09-20 14:42:01,2.42
2019-09-20 14:47:01,1.59
2019-09-20 14:52:01,2.16
2019-09-20 14:57:01,1.99
2019-09-20 15:02:01,1.47
2019-09-20 15:07:01,1.67
2019-09-20 15:12:01,1.7
2019-09-20 15:17:01,1.82
2019-09-20 15:22:01,2.02
2019-09-20 15:27:01,1.63
2019-09-20 15:32:01,2.61
2019-09-20 15:37:11,2.3
2019-09-20 15:42:01,2.12
2019-09-20 15:47:01,2.3
2019-09-20 15:52:01,2.19
2019-09-20 15:57:01,1.98
2019-09-20 16:02:01,2.35
2019-09-20 16:07:01,2.45
2019-09-20 16:12:01,2.97
2019-09-20 16:17:01,2.59
2019-09-20 16:22:01,2.21
2019-09-20 16:27:01,2.04
2019-09-20 16:32:01,2.34
2019-09-20 16:37:01,1.97
2019-09-20 16:42:01,1.94
2019-09-20 16:47:11,2.15
2019-09-20 16:52:01,2.96
2019-09-20 16:57:01,2.03
2019-09-20 17:02:01,2.09
2019-09-20 17:07:01,1.56
2019-09-20 17:12:01,1.98
2019-09-20 17:17:01,2.69
2019-09-20 17:22:01,1.78
2019-09-20 17:27:01,2.35
2019-09-20 17:32:01,3.01
2019-09-20 17:37:01,2.2
2019-09-20 17:42:01,2.15
2019-09-20 17:47:01,2.16
2019-09-20 17:52:01,1.55
2019-09-20 17:57:01,2.61
2019-09-20 18:02:01,4.08
2019-09-20 18:07:11,1.96
2019-09-20 18:12:01,2.57
2019-09-20 18:17:01,2.99
2019-09-20 18:22:01,2.39
2019-09-20 18:27:01,2.27
2019-09-20 18:32:11,2.11
2019-09-20 18:37:01,2.34
2019-09-20 18:42:01,2.5
2019-09-20 18:47:01,1.87
2019-09-20 18:52:01,1.94
2019-09-20 18:57:01,1.75
2019-09-20 19:02:01,1.78
2019-09-20 19:07:01,1.77
2019-09-20 19:12:01,2.12
2019-09-20 19:17:01,3.39
2019-09-20 19:22:01,2.57
2019-09-20 19:27:01,2.07
2019-09-20 19:32:01,2.25
2019-09-20 19:37:01,2.21
2019-09-20 19:42:01,2.64
2019-09-20 19:47:01,2.98
2019-09-20 19:52:01,1.74
2019-09-20 19:57:01,1.96
2019-09-20 20:02:01,2.56
2019-09-20 20:07:01,2.15
2019-09-20 20:12:01,3.03
2019-09-20 20:17:11,2.18
2019-09-20 20:22:01,2.15
2019-09-20 20:27:01,2.61
2019-09-20 20:32:01,2.42
2019-09-20 20:37:01,1.98
2019-09-20 20:42:01,2.36
2019-09-20 20:47:01,2.32
2019-09-20 20:52:01,1.96
2019-09-20 20:57:01,2.91
2019-09-20 21:02:01,2.26
2019-09-20 21:07:11,2.27
2019-09-20 21:12:01,2.07
2019-09-20 21:17:01,1.96
2019-09-20 21:22:01,2.04
2019-09-20 21:27:01,2.36
2019-09-20 21:32:01,1.79
2019-09-20 21:37:11,2.22
2019-09-20 21:42:01,2.24
2019-09-20 21:47:01,2.88
2019-09-20 21:52:01,2.19
2019-09-20 21:57:01,2.22
2019-09-20 22:02:11,2.23
2019-09-20 22:07:01,2.39
2019-09-20 22:12:11,2.27
2019-09-20 22:17:01,2.2
2019-09-20 22:22:01,2.05
2019-09-20 22:27:01,2.92
2019-09-20 22:32:11,2.27
2019-09-20 22:37:01,2.66
2019-09-20 22:42:11,2.48
2019-09-20 22:47:01,2.13
2019-09-20 22:52:01,2.24
2019-09-20 22:57:01,2.35
2019-09-20 23:02:01,2.97
2019-09-20 23:07:01,2.23
2019-09-20 23:12:01,3.05
2019-09-20 23:17:01,2.21
2019-09-20 23:22:01,3.1
2019-09-20 23:27:11,2.48
2019-09-20 23:32:01,2.76
2019-09-20 23:37:11,2.63
2019-09-20 23:42:01,2.13
2019-09-21 12:12:01,2.41
2019-09-21 12:17:01,2.58
2019-09-21 12:22:11,2.29
2019-09-21 12:27:01,2.85
2019-09-21 12:32:11,2.69
2019-09-21 12:37:01,1.97
2019-09-21 12:42:01,2.12
2019-09-21 12:47:01,2.06
2019-09-21 12:52:01,2.06
2019-09-21 12:57:01,2.11
2019-09-21 13:02:01,2.45
2019-09-21 13:07:01,2.31
2019-09-21 13:12:01,2.1
2019-09-21 13:17:01,2.24
2019-09-21 13:22:01,2.64
2019-09-21 13:32:01,2.34
2019-09-21 13:37:01,1.93
2019-09-21 13:42:01,2.08
2019-09-21 13:47:11,1.94
2019-09-21 13:52:01,1.82
2019-09-21 13:57:01,1.93
2019-09-21 14:02:01,2.5
2019-09-21 14:07:01,2.38
2019-09-21 14:12:01,1.89
2019-09-21 14:17:01,2.26
2019-09-21 14:22:01,2.16
2019-09-21 14:27:01,1.84
2019-09-21 14:32:01,3.33
2019-09-21 14:37:02,1.88
2019-09-21 14:42:01,2.44
2019-09-21 14:47:01,1.94
2019-09-21 14:52:01,2.46
2019-09-21 14:57:11,1.82
2019-09-21 15:02:01,2.08
2019-09-21 15:07:01,2.2
2019-09-21 15:12:01,1.99
2019-09-21 15:17:01,1.86
2019-09-21 15:22:01,2.89
2019-09-21 15:27:01,2.03
2019-09-21 15:32:01,2.18
2019-09-21 15:37:01,2.37
2019-09-21 15:42:01,1.7
2019-09-21 15:47:11,2.25
2019-09-21 15:52:01,1.89
2019-09-21 15:57:01,2.33
2019-09-21 16:02:01,1.92
2019-09-21 16:07:01,2.27
2019-09-21 16:12:01,2.26
2019-09-21 16:17:01,2.02
2019-09-21 16:22:01,2.13
2019-09-21 16:27:01,1.75
2019-09-21 16:32:01,1.8
2019-09-21 16:37:01,1.73
2019-09-21 16:42:01,1.7
2019-09-21 16:47:01,1.73
2019-09-21 16:52:01,1.83
2019-09-21 16:57:01,1.81
2019-09-21 17:02:01,2.1
2019-09-21 17:07:01,1.94
2019-09-21 17:12:01,2.17
2019-09-21 17:17:11,1.85
2019-09-21 17:22:01,2.44
2019-09-21 17:27:01,2.23
2019-09-21 17:32:01,1.88
2019-09-21 17:37:11,1.95
2019-09-21 17:42:01,2.26
2019-09-21 17:47:01,2.71
2019-09-21 17:52:01,2.16
2019-09-21 17:57:01,2.26
2019-09-21 18:02:01,2.04
2019-09-21 18:07:01,2.92
2019-09-21 18:12:01,2.37
2019-09-21 18:17:01,2.51
2019-09-21 18:22:01,2.43
2019-09-21 18:27:11,2.32
2019-09-21 18:32:01,2.58
2019-09-21 18:37:01,2.12
2019-09-21 18:42:01,2.18
2019-09-21 18:47:01,2.25
2019-09-21 18:52:01,2.54
2019-09-21 18:57:01,2.01
2019-09-21 19:02:01,2.2
2019-09-21 19:07:01,2.61
2019-09-21 19:12:01,1.95
2019-09-21 19:17:01,2.09
2019-09-21 19:22:01,2.09
2019-09-21 19:27:01,2.7
2019-09-21 19:32:01,2.4
2019-09-21 19:37:01,2.07
2019-09-21 19:42:01,2.57
2019-09-21 19:47:01,2.09
2019-09-21 19:52:01,2.54
2019-09-21 19:57:01,2.7
2019-09-21 20:02:01,3.04
2019-09-21 20:07:01,2.18
2019-09-21 20:12:01,2.18
2019-09-21 20:17:01,2.46
2019-09-21 20:22:01,2.77
2019-09-21 20:27:01,2.72
2019-09-21 20:32:01,2.4
2019-09-21 20:37:01,2.55
2019-09-21 20:42:01,2.28
2019-09-21 20:47:01,2.57
2019-09-21 20:52:01,3
2019-09-21 20:57:01,3.42
2019-09-21 21:02:01,2.61
2019-09-21 21:07:01,2.58
2019-09-21 21:12:01,2.17
2019-09-21 21:17:01,2.9
2019-09-21 21:22:01,2.37
2019-09-21 21:27:01,2.37
2019-09-21 21:32:01,2.92
2019-09-21 21:42:01,2.22
2019-09-21 21:47:01,2.12
2019-09-21 21:52:01,2.47
2019-09-21 21:57:01,2.02
2019-09-21 22:02:01,2.1
2019-09-21 22:07:01,2.28
2019-09-21 22:12:01,2.82
2019-09-21 22:17:01,2.43
2019-09-21 22:22:01,2.83
2019-09-21 22:27:01,2.73
2019-09-21 22:32:11,2.63
2019-09-21 22:37:01,2.55
